asset_class,object_name,game_path,file_path,package_file,load_ok,error
NiagaraSystem,NS_Spider_HeavyAttack_Impact_A_Converted,/Game/Enemies/OLD_Enemies_INUSE/Spider/Particles/NS_Spider_HeavyAttack_Impact_A_Converted,/Users/bytedance/Project/RogueCore/Content/Enemies/OLD_Enemies_INUSE/Spider/Particles/NS_Spider_HeavyAttack_Impact_A_Converted.uasset,NS_Spider_HeavyAttack_Impact_A_Converted.uasset,true,
NiagaraSystem,NS_Spider_Impact_B_Converted,/Game/Enemies/OLD_Enemies_INUSE/Spider/Particles/NS_Spider_Impact_B_Converted,/Users/bytedance/Project/RogueCore/Content/Enemies/OLD_Enemies_INUSE/Spider/Particles/NS_Spider_Impact_B_Converted.uasset,NS_Spider_Impact_B_Converted.uasset,true,
NiagaraSystem,NS_Spider_ShootTrail_Converted,/Game/Enemies/OLD_Enemies_INUSE/Spider/Particles/NS_Spider_ShootTrail_Converted,/Users/bytedance/Project/RogueCore/Content/Enemies/OLD_Enemies_INUSE/Spider/Particles/NS_Spider_ShootTrail_Converted.uasset,NS_Spider_ShootTrail_Converted.uasset,true,
NiagaraSystem,NS_Spider_Swarmer_Death,/Game/Enemies/OLD_Enemies_INUSE/Spider/Particles/NS_Spider_Swarmer_Death,/Users/bytedance/Project/RogueCore/Content/Enemies/OLD_Enemies_INUSE/Spider/Particles/NS_Spider_Swarmer_Death.uasset,NS_Spider_Swarmer_Death.uasset,true,
NiagaraSystem,NS_WPN_Enemy_ImpactFlame_Converted,/Game/Enemies/OLD_Enemies_INUSE/Spider/Particles/NS_WPN_Enemy_ImpactFlame_Converted,/Users/bytedance/Project/RogueCore/Content/Enemies/OLD_Enemies_INUSE/Spider/Particles/NS_WPN_Enemy_ImpactFlame_Converted.uasset,NS_WPN_Enemy_ImpactFlame_Converted.uasset,true,
NiagaraSystem,NS_Aftermath_Cloud,/Game/Enemies/OLD_Enemies_INUSE/Spider/Tank/Particles/NS_Aftermath_Cloud,/Users/bytedance/Project/RogueCore/Content/Enemies/OLD_Enemies_INUSE/Spider/Tank/Particles/NS_Aftermath_Cloud.uasset,NS_Aftermath_Cloud.uasset,true,
NiagaraSystem,NS_GasCloud_Fireball,/Game/Enemies/OLD_Enemies_INUSE/Spider/Tank/Particles/NS_GasCloud_Fireball,/Users/bytedance/Project/RogueCore/Content/Enemies/OLD_Enemies_INUSE/Spider/Tank/Particles/NS_GasCloud_Fireball.uasset,NS_GasCloud_Fireball.uasset,true,
NiagaraSystem,NS_RadioActive_Cloud_Large_Converted,/Game/Enemies/OLD_Enemies_INUSE/Spider/Tank/Particles/NS_RadioActive_Cloud_Large_Converted,/Users/bytedance/Project/RogueCore/Content/Enemies/OLD_Enemies_INUSE/Spider/Tank/Particles/NS_RadioActive_Cloud_Large_Converted.uasset,NS_RadioActive_Cloud_Large_Converted.uasset,true,
NiagaraSystem,NS_Twins_Armor_Impact,/Game/Enemies/OLD_Enemies_INUSE/Spider/TankBoss/BossTwins/Particles/NS_Twins_Armor_Impact,/Users/bytedance/Project/RogueCore/Content/Enemies/OLD_Enemies_INUSE/Spider/TankBoss/BossTwins/Particles/NS_Twins_Armor_Impact.uasset,NS_Twins_Armor_Impact.uasset,true,
NiagaraSystem,NS_BossRammerTornado_TMP,/Game/Enemies/Rafkan/Rammer/BossRammer/NS_BossRammerTornado_TMP,/Users/bytedance/Project/RogueCore/Content/Enemies/Rafkan/Rammer/BossRammer/NS_BossRammerTornado_TMP.uasset,NS_BossRammerTornado_TMP.uasset,true,
NiagaraSystem,NS_Boss_Rammer_Rock_Projectile_Destroy,/Game/Enemies/Rafkan/Rammer/BossRammer/NS_Boss_Rammer_Rock_Projectile_Destroy,/Users/bytedance/Project/RogueCore/Content/Enemies/Rafkan/Rammer/BossRammer/NS_Boss_Rammer_Rock_Projectile_Destroy.uasset,NS_Boss_Rammer_Rock_Projectile_Destroy.uasset,true,
NiagaraSystem,NS_Boss_Rock_Projectile,/Game/Enemies/Rafkan/Rammer/BossRammer/NS_Boss_Rock_Projectile,/Users/bytedance/Project/RogueCore/Content/Enemies/Rafkan/Rammer/BossRammer/NS_Boss_Rock_Projectile.uasset,NS_Boss_Rock_Projectile.uasset,true,
NiagaraSystem,NS_GravityBomb,/Game/Enemies/Rafkan/Rammer/BossRammer/NS_GravityBomb,/Users/bytedance/Project/RogueCore/Content/Enemies/Rafkan/Rammer/BossRammer/NS_GravityBomb.uasset,NS_GravityBomb.uasset,true,
NiagaraSystem,NS_RammerBoss__Beam,/Game/Enemies/Rafkan/Rammer/BossRammer/NS_RammerBoss__Beam,/Users/bytedance/Project/RogueCore/Content/Enemies/Rafkan/Rammer/BossRammer/NS_RammerBoss__Beam.uasset,NS_RammerBoss__Beam.uasset,true,
NiagaraSystem,NS_RammerSpinChargeupScream,/Game/Enemies/Rafkan/Rammer/BossRammer/NS_RammerSpinChargeupScream,/Users/bytedance/Project/RogueCore/Content/Enemies/Rafkan/Rammer/BossRammer/NS_RammerSpinChargeupScream.uasset,NS_RammerSpinChargeupScream.uasset,true,
NiagaraSystem,NS_Rammer_Scream,/Game/Enemies/Rafkan/Rammer/BossRammer/NS_Rammer_Scream,/Users/bytedance/Project/RogueCore/Content/Enemies/Rafkan/Rammer/BossRammer/NS_Rammer_Scream.uasset,NS_Rammer_Scream.uasset,true,
NiagaraSystem,NS_RammerTrail,/Game/Enemies/Rafkan/Rammer/Particles/NS_RammerTrail,/Users/bytedance/Project/RogueCore/Content/Enemies/Rafkan/Rammer/Particles/NS_RammerTrail.uasset,NS_RammerTrail.uasset,true,
NiagaraSystem,NS_Rammer_BombletExplosion,/Game/Enemies/Rafkan/Rammer/Particles/NS_Rammer_BombletExplosion,/Users/bytedance/Project/RogueCore/Content/Enemies/Rafkan/Rammer/Particles/NS_Rammer_BombletExplosion.uasset,NS_Rammer_BombletExplosion.uasset,true,
NiagaraSystem,NS_Rammer_ChatgeAir,/Game/Enemies/Rafkan/Rammer/Particles/NS_Rammer_ChatgeAir,/Users/bytedance/Project/RogueCore/Content/Enemies/Rafkan/Rammer/Particles/NS_Rammer_ChatgeAir.uasset,NS_Rammer_ChatgeAir.uasset,true,
NiagaraSystem,NS_Rammer_DestroyRock,/Game/Enemies/Rafkan/Rammer/Particles/NS_Rammer_DestroyRock,/Users/bytedance/Project/RogueCore/Content/Enemies/Rafkan/Rammer/Particles/NS_Rammer_DestroyRock.uasset,NS_Rammer_DestroyRock.uasset,true,
NiagaraSystem,NS_Rammer_Float,/Game/Enemies/Rafkan/Rammer/Particles/NS_Rammer_Float,/Users/bytedance/Project/RogueCore/Content/Enemies/Rafkan/Rammer/Particles/NS_Rammer_Float.uasset,NS_Rammer_Float.uasset,true,
NiagaraSystem,NS_Rammer_HoveroverGround,/Game/Enemies/Rafkan/Rammer/Particles/NS_Rammer_HoveroverGround,/Users/bytedance/Project/RogueCore/Content/Enemies/Rafkan/Rammer/Particles/NS_Rammer_HoveroverGround.uasset,NS_Rammer_HoveroverGround.uasset,true,
NiagaraSystem,NS_Rammer_Spin_Attack,/Game/Enemies/Rafkan/Rammer/Particles/NS_Rammer_Spin_Attack,/Users/bytedance/Project/RogueCore/Content/Enemies/Rafkan/Rammer/Particles/NS_Rammer_Spin_Attack.uasset,NS_Rammer_Spin_Attack.uasset,true,
NiagaraSystem,NS_CoreParasite_Slam,/Game/Enemies/ShatterClaw/Slammer/Assets/Particles/NS_CoreParasite_Slam,/Users/bytedance/Project/RogueCore/Content/Enemies/ShatterClaw/Slammer/Assets/Particles/NS_CoreParasite_Slam.uasset,NS_CoreParasite_Slam.uasset,true,
NiagaraSystem,NS_CoreParasite_walkDust,/Game/Enemies/ShatterClaw/Slammer/Assets/Particles/NS_CoreParasite_walkDust,/Users/bytedance/Project/RogueCore/Content/Enemies/ShatterClaw/Slammer/Assets/Particles/NS_CoreParasite_walkDust.uasset,NS_CoreParasite_walkDust.uasset,true,
NiagaraSystem,NS_ParasiteButtSlamAoE_TEMP,/Game/Enemies/ShatterClaw/Slammer/Assets/Particles/NS_ParasiteButtSlamAoE_TEMP,/Users/bytedance/Project/RogueCore/Content/Enemies/ShatterClaw/Slammer/Assets/Particles/NS_ParasiteButtSlamAoE_TEMP.uasset,NS_ParasiteButtSlamAoE_TEMP.uasset,true,
NiagaraSystem,NS_CoreTentacle_Emerge,/Game/Enemies/SnakingCoreTentacle/Assets/NS_CoreTentacle_Emerge,/Users/bytedance/Project/RogueCore/Content/Enemies/SnakingCoreTentacle/Assets/NS_CoreTentacle_Emerge.uasset,NS_CoreTentacle_Emerge.uasset,true,
NiagaraSystem,NS_coreTentacle_body_bit,/Game/Enemies/SnakingCoreTentacle/Assets/NS_coreTentacle_body_bit,/Users/bytedance/Project/RogueCore/Content/Enemies/SnakingCoreTentacle/Assets/NS_coreTentacle_body_bit.uasset,NS_coreTentacle_body_bit.uasset,true,
NiagaraSystem,FIX_NS_StabberVine_Death_Base_Converted,/Game/Enemies/StabberVine/FIX_NS_StabberVine_Death_Base_Converted,/Users/bytedance/Project/RogueCore/Content/Enemies/StabberVine/FIX_NS_StabberVine_Death_Base_Converted.uasset,FIX_NS_StabberVine_Death_Base_Converted.uasset,true,
NiagaraSystem,NS_StabberVine_Death_Tentacle_Converted,/Game/Enemies/StabberVine/NS_StabberVine_Death_Tentacle_Converted,/Users/bytedance/Project/RogueCore/Content/Enemies/StabberVine/NS_StabberVine_Death_Tentacle_Converted.uasset,NS_StabberVine_Death_Tentacle_Converted.uasset,true,
NiagaraSystem,NS_StabberVine_Death_Tentacle_Head_Converted,/Game/Enemies/StabberVine/NS_StabberVine_Death_Tentacle_Head_Converted,/Users/bytedance/Project/RogueCore/Content/Enemies/StabberVine/NS_StabberVine_Death_Tentacle_Head_Converted.uasset,NS_StabberVine_Death_Tentacle_Head_Converted.uasset,true,
NiagaraSystem,NS_TallBoi_AimStart,/Game/Enemies/Tallboy/Assets/Particles/NS_TallBoi_AimStart,/Users/bytedance/Project/RogueCore/Content/Enemies/Tallboy/Assets/Particles/NS_TallBoi_AimStart.uasset,NS_TallBoi_AimStart.uasset,true,
NiagaraSystem,NS_TallBoi_ProjectileMuzzle,/Game/Enemies/Tallboy/Assets/Particles/NS_TallBoi_ProjectileMuzzle,/Users/bytedance/Project/RogueCore/Content/Enemies/Tallboy/Assets/Particles/NS_TallBoi_ProjectileMuzzle.uasset,NS_TallBoi_ProjectileMuzzle.uasset,true,
NiagaraSystem,NS_tallBoi_Projectile,/Game/Enemies/Tallboy/Assets/Particles/NS_tallBoi_Projectile,/Users/bytedance/Project/RogueCore/Content/Enemies/Tallboy/Assets/Particles/NS_tallBoi_Projectile.uasset,NS_tallBoi_Projectile.uasset,true,
NiagaraSystem,NS_AltarSparks,/Game/Enemies/Waves/RC_Rifts/NS_AltarSparks,/Users/bytedance/Project/RogueCore/Content/Enemies/Waves/RC_Rifts/NS_AltarSparks.uasset,NS_AltarSparks.uasset,true,
NiagaraSystem,NS_Altar_Shatter,/Game/Enemies/Waves/RC_Rifts/NS_Altar_Shatter,/Users/bytedance/Project/RogueCore/Content/Enemies/Waves/RC_Rifts/NS_Altar_Shatter.uasset,NS_Altar_Shatter.uasset,true,
NiagaraSystem,NS_BossRiftWind_TMP,/Game/Enemies/Waves/RC_Rifts/NS_BossRiftWind_TMP,/Users/bytedance/Project/RogueCore/Content/Enemies/Waves/RC_Rifts/NS_BossRiftWind_TMP.uasset,NS_BossRiftWind_TMP.uasset,true,
NiagaraSystem,NS_BossRift_SpawnWave,/Game/Enemies/Waves/RC_Rifts/NS_BossRift_SpawnWave,/Users/bytedance/Project/RogueCore/Content/Enemies/Waves/RC_Rifts/NS_BossRift_SpawnWave.uasset,NS_BossRift_SpawnWave.uasset,true,
NiagaraSystem,NS_Boss_Idol_Close_Hole,/Game/Enemies/Waves/RC_Rifts/NS_Boss_Idol_Close_Hole,/Users/bytedance/Project/RogueCore/Content/Enemies/Waves/RC_Rifts/NS_Boss_Idol_Close_Hole.uasset,NS_Boss_Idol_Close_Hole.uasset,true,
NiagaraSystem,NS_Spawn_Rift_02,/Game/Enemies/Waves/RC_Rifts/NS_Spawn_Rift_02,/Users/bytedance/Project/RogueCore/Content/Enemies/Waves/RC_Rifts/NS_Spawn_Rift_02.uasset,NS_Spawn_Rift_02.uasset,true,
NiagaraSystem,NS_Flashover,/Game/Game/ElementSystem/Combinations/Flashover/NS_Flashover,/Users/bytedance/Project/RogueCore/Content/Game/ElementSystem/Combinations/Flashover/NS_Flashover.uasset,NS_Flashover.uasset,true,
NiagaraSystem,NS_GasCloud_TEMP,/Game/Game/ElementSystem/Combinations/GasCloud/NS_GasCloud_TEMP,/Users/bytedance/Project/RogueCore/Content/Game/ElementSystem/Combinations/GasCloud/NS_GasCloud_TEMP.uasset,NS_GasCloud_TEMP.uasset,true,
NiagaraSystem,NS_ShortCitcuit_TEMP,/Game/Game/ElementSystem/Combinations/ShortCircuit/NS_ShortCitcuit_TEMP,/Users/bytedance/Project/RogueCore/Content/Game/ElementSystem/Combinations/ShortCircuit/NS_ShortCitcuit_TEMP.uasset,NS_ShortCitcuit_TEMP.uasset,true,
NiagaraSystem,NS_Doused,/Game/Game/ElementSystem/Doused/NS_Doused,/Users/bytedance/Project/RogueCore/Content/Game/ElementSystem/Doused/NS_Doused.uasset,NS_Doused.uasset,true,
NiagaraSystem,NS_Element_ElectricArc,/Game/Game/ElementSystem/Electric/NS_Element_ElectricArc,/Users/bytedance/Project/RogueCore/Content/Game/ElementSystem/Electric/NS_Element_ElectricArc.uasset,NS_Element_ElectricArc.uasset,true,
NiagaraSystem,NS_Radiation_Weakpoint_Impact,/Game/Game/ElementSystem/Radiation/NS_Radiation_Weakpoint_Impact,/Users/bytedance/Project/RogueCore/Content/Game/ElementSystem/Radiation/NS_Radiation_Weakpoint_Impact.uasset,NS_Radiation_Weakpoint_Impact.uasset,true,
NiagaraSystem,NS_Radiation_Weakpoint_Pop,/Game/Game/ElementSystem/Radiation/NS_Radiation_Weakpoint_Pop,/Users/bytedance/Project/RogueCore/Content/Game/ElementSystem/Radiation/NS_Radiation_Weakpoint_Pop.uasset,NS_Radiation_Weakpoint_Pop.uasset,true,
NiagaraSystem,NS_ArkenStout_SnowStorm_Converted,/Game/GameElements/Bar/DrinkEffects/NS_ArkenStout_SnowStorm_Converted,/Users/bytedance/Project/RogueCore/Content/GameElements/Bar/DrinkEffects/NS_ArkenStout_SnowStorm_Converted.uasset,NS_ArkenStout_SnowStorm_Converted.uasset,true,
NiagaraSystem,NS_BeerEffect_BarrelOnFire_Converted,/Game/GameElements/Bar/DrinkEffects/NS_BeerEffect_BarrelOnFire_Converted,/Users/bytedance/Project/RogueCore/Content/GameElements/Bar/DrinkEffects/NS_BeerEffect_BarrelOnFire_Converted.uasset,NS_BeerEffect_BarrelOnFire_Converted.uasset,true,
NiagaraSystem,NS_BeerEffect_DiscoLightOn_Converted,/Game/GameElements/Bar/DrinkEffects/NS_BeerEffect_DiscoLightOn_Converted,/Users/bytedance/Project/RogueCore/Content/GameElements/Bar/DrinkEffects/NS_BeerEffect_DiscoLightOn_Converted.uasset,NS_BeerEffect_DiscoLightOn_Converted.uasset,true,
NiagaraSystem,NS_BeerEffect_PowerkickBarre_Trail_Converted,/Game/GameElements/Bar/DrinkEffects/NS_BeerEffect_PowerkickBarre_Trail_Converted,/Users/bytedance/Project/RogueCore/Content/GameElements/Bar/DrinkEffects/NS_BeerEffect_PowerkickBarre_Trail_Converted.uasset,NS_BeerEffect_PowerkickBarre_Trail_Converted.uasset,true,
NiagaraSystem,NS_BeerEffect_Powerkick_BronzeHeadBitter_Converted,/Game/GameElements/Bar/DrinkEffects/NS_BeerEffect_Powerkick_BronzeHeadBitter_Converted,/Users/bytedance/Project/RogueCore/Content/GameElements/Bar/DrinkEffects/NS_BeerEffect_Powerkick_BronzeHeadBitter_Converted.uasset,NS_BeerEffect_Powerkick_BronzeHeadBitter_Converted.uasset,true,
NiagaraSystem,NS_BeerEffect_Puff_SeasonedMoonrider_Converted,/Game/GameElements/Bar/DrinkEffects/NS_BeerEffect_Puff_SeasonedMoonrider_Converted,/Users/bytedance/Project/RogueCore/Content/GameElements/Bar/DrinkEffects/NS_BeerEffect_Puff_SeasonedMoonrider_Converted.uasset,NS_BeerEffect_Puff_SeasonedMoonrider_Converted.uasset,true,
NiagaraSystem,NS_BeerEffect_SeasonedMoonrider_Converted,/Game/GameElements/Bar/DrinkEffects/NS_BeerEffect_SeasonedMoonrider_Converted,/Users/bytedance/Project/RogueCore/Content/GameElements/Bar/DrinkEffects/NS_BeerEffect_SeasonedMoonrider_Converted.uasset,NS_BeerEffect_SeasonedMoonrider_Converted.uasset,true,
NiagaraSystem,NS_BeerEffect_WormHoleTeleport_Converted,/Game/GameElements/Bar/DrinkEffects/NS_BeerEffect_WormHoleTeleport_Converted,/Users/bytedance/Project/RogueCore/Content/GameElements/Bar/DrinkEffects/NS_BeerEffect_WormHoleTeleport_Converted.uasset,NS_BeerEffect_WormHoleTeleport_Converted.uasset,true,
NiagaraSystem,NS_BeerFoam_ArkenStout_1_Converted,/Game/GameElements/Bar/DrinkEffects/NS_BeerFoam_ArkenStout_1_Converted,/Users/bytedance/Project/RogueCore/Content/GameElements/Bar/DrinkEffects/NS_BeerFoam_ArkenStout_1_Converted.uasset,NS_BeerFoam_ArkenStout_1_Converted.uasset,true,
NiagaraSystem,NS_BeerFoam_BlacklockLager_Converted,/Game/GameElements/Bar/DrinkEffects/NS_BeerFoam_BlacklockLager_Converted,/Users/bytedance/Project/RogueCore/Content/GameElements/Bar/DrinkEffects/NS_BeerFoam_BlacklockLager_Converted.uasset,NS_BeerFoam_BlacklockLager_Converted.uasset,true,
NiagaraSystem,NS_BeerFoam_BlackreachBlonde_Converted,/Game/GameElements/Bar/DrinkEffects/NS_BeerFoam_BlackreachBlonde_Converted,/Users/bytedance/Project/RogueCore/Content/GameElements/Bar/DrinkEffects/NS_BeerFoam_BlackreachBlonde_Converted.uasset,NS_BeerFoam_BlackreachBlonde_Converted.uasset,true,
NiagaraSystem,NS_BeerFoam_BurningLove_Converted,/Game/GameElements/Bar/DrinkEffects/NS_BeerFoam_BurningLove_Converted,/Users/bytedance/Project/RogueCore/Content/GameElements/Bar/DrinkEffects/NS_BeerFoam_BurningLove_Converted.uasset,NS_BeerFoam_BurningLove_Converted.uasset,true,
NiagaraSystem,NS_BeerFoam_FlintlocksDelight_Converted,/Game/GameElements/Bar/DrinkEffects/NS_BeerFoam_FlintlocksDelight_Converted,/Users/bytedance/Project/RogueCore/Content/GameElements/Bar/DrinkEffects/NS_BeerFoam_FlintlocksDelight_Converted.uasset,NS_BeerFoam_FlintlocksDelight_Converted.uasset,true,
NiagaraSystem,NS_BeerFoam_GutWrecker_Converted,/Game/GameElements/Bar/DrinkEffects/NS_BeerFoam_GutWrecker_Converted,/Users/bytedance/Project/RogueCore/Content/GameElements/Bar/DrinkEffects/NS_BeerFoam_GutWrecker_Converted.uasset,NS_BeerFoam_GutWrecker_Converted.uasset,true,
NiagaraSystem,NS_BeerFoam_Mactera_Converted,/Game/GameElements/Bar/DrinkEffects/NS_BeerFoam_Mactera_Converted,/Users/bytedance/Project/RogueCore/Content/GameElements/Bar/DrinkEffects/NS_BeerFoam_Mactera_Converted.uasset,NS_BeerFoam_Mactera_Converted.uasset,true,
NiagaraSystem,NS_BeerFoam_SeasonedMoonrider_Converted,/Game/GameElements/Bar/DrinkEffects/NS_BeerFoam_SeasonedMoonrider_Converted,/Users/bytedance/Project/RogueCore/Content/GameElements/Bar/DrinkEffects/NS_BeerFoam_SeasonedMoonrider_Converted.uasset,NS_BeerFoam_SeasonedMoonrider_Converted.uasset,true,
NiagaraSystem,NS_BeerFoam_WormholeSpecial_Converted,/Game/GameElements/Bar/DrinkEffects/NS_BeerFoam_WormholeSpecial_Converted,/Users/bytedance/Project/RogueCore/Content/GameElements/Bar/DrinkEffects/NS_BeerFoam_WormholeSpecial_Converted.uasset,NS_BeerFoam_WormholeSpecial_Converted.uasset,true,
NiagaraSystem,NS_BlackFogAroundDwarf_Converted,/Game/GameElements/Bar/DrinkEffects/NS_BlackFogAroundDwarf_Converted,/Users/bytedance/Project/RogueCore/Content/GameElements/Bar/DrinkEffects/NS_BlackFogAroundDwarf_Converted.uasset,NS_BlackFogAroundDwarf_Converted.uasset,true,
NiagaraSystem,NS_BlackoutAroundDwarf_Converted,/Game/GameElements/Bar/DrinkEffects/NS_BlackoutAroundDwarf_Converted,/Users/bytedance/Project/RogueCore/Content/GameElements/Bar/DrinkEffects/NS_BlackoutAroundDwarf_Converted.uasset,NS_BlackoutAroundDwarf_Converted.uasset,true,
NiagaraSystem,NS_DiscoStarDust_Converted,/Game/GameElements/Bar/DrinkEffects/NS_DiscoStarDust_Converted,/Users/bytedance/Project/RogueCore/Content/GameElements/Bar/DrinkEffects/NS_DiscoStarDust_Converted.uasset,NS_DiscoStarDust_Converted.uasset,true,
NiagaraSystem,NS_FlinckLockesDelight_Explosion_Converted,/Game/GameElements/Bar/DrinkEffects/NS_FlinckLockesDelight_Explosion_Converted,/Users/bytedance/Project/RogueCore/Content/GameElements/Bar/DrinkEffects/NS_FlinckLockesDelight_Explosion_Converted.uasset,NS_FlinckLockesDelight_Explosion_Converted.uasset,true,
NiagaraSystem,NS_GreenPoisonAroundDwarf_Converted,/Game/GameElements/Bar/DrinkEffects/NS_GreenPoisonAroundDwarf_Converted,/Users/bytedance/Project/RogueCore/Content/GameElements/Bar/DrinkEffects/NS_GreenPoisonAroundDwarf_Converted.uasset,NS_GreenPoisonAroundDwarf_Converted.uasset,true,
NiagaraSystem,NS_MacteraDrunkInsectSwarm_Converted,/Game/GameElements/Bar/DrinkEffects/NS_MacteraDrunkInsectSwarm_Converted,/Users/bytedance/Project/RogueCore/Content/GameElements/Bar/DrinkEffects/NS_MacteraDrunkInsectSwarm_Converted.uasset,NS_MacteraDrunkInsectSwarm_Converted.uasset,true,
NiagaraSystem,NS_RandoWeisser_Smoke_Burst,/Game/GameElements/Bar/DrinkEffects/NS_RandoWeisser_Smoke_Burst,/Users/bytedance/Project/RogueCore/Content/GameElements/Bar/DrinkEffects/NS_RandoWeisser_Smoke_Burst.uasset,NS_RandoWeisser_Smoke_Burst.uasset,true,
NiagaraSystem,NS_Barrier_Close_01,/Game/GameElements/Barrier/Assets/NS_Barrier_Close_01,/Users/bytedance/Project/RogueCore/Content/GameElements/Barrier/Assets/NS_Barrier_Close_01.uasset,NS_Barrier_Close_01.uasset,true,
NiagaraSystem,NS_Particle_Barrier_Wall_v2,/Game/GameElements/Barrier/Assets/NS_Particle_Barrier_Wall_v2,/Users/bytedance/Project/RogueCore/Content/GameElements/Barrier/Assets/NS_Particle_Barrier_Wall_v2.uasset,NS_Particle_Barrier_Wall_v2.uasset,true,
NiagaraSystem,NS_BarrierDrone_Sparks,/Game/GameElements/Barrier/BarrierDrone/NS_BarrierDrone_Sparks,/Users/bytedance/Project/RogueCore/Content/GameElements/Barrier/BarrierDrone/NS_BarrierDrone_Sparks.uasset,NS_BarrierDrone_Sparks.uasset,true,
NiagaraSystem,NS_BarrierDrone_Explosion,/Game/GameElements/Barrier/BarrierDrone/particles/NS_BarrierDrone_Explosion,/Users/bytedance/Project/RogueCore/Content/GameElements/Barrier/BarrierDrone/particles/NS_BarrierDrone_Explosion.uasset,NS_BarrierDrone_Explosion.uasset,true,
NiagaraSystem,NS_BarrierDrone_Landing,/Game/GameElements/Barrier/BarrierDrone/particles/NS_BarrierDrone_Landing,/Users/bytedance/Project/RogueCore/Content/GameElements/Barrier/BarrierDrone/particles/NS_BarrierDrone_Landing.uasset,NS_BarrierDrone_Landing.uasset,true,
NiagaraSystem,NS_BarrierDrone_blackHole,/Game/GameElements/Barrier/BarrierDrone/particles/NS_BarrierDrone_blackHole,/Users/bytedance/Project/RogueCore/Content/GameElements/Barrier/BarrierDrone/particles/NS_BarrierDrone_blackHole.uasset,NS_BarrierDrone_blackHole.uasset,true,
NiagaraSystem,P_bioBoost_vialBreak,/Game/GameElements/BioBooster/biobooster_dwarf_animations/P_bioBoost_vialBreak,/Users/bytedance/Project/RogueCore/Content/GameElements/BioBooster/biobooster_dwarf_animations/P_bioBoost_vialBreak.uasset,P_bioBoost_vialBreak.uasset,true,
NiagaraSystem,NS_DonkeyDestination_Impact_Converted,/Game/GameElements/Donkey/NS_DonkeyDestination_Impact_Converted,/Users/bytedance/Project/RogueCore/Content/GameElements/Donkey/NS_DonkeyDestination_Impact_Converted.uasset,NS_DonkeyDestination_Impact_Converted.uasset,true,
NiagaraSystem,NS_Donkey_DestinationMarker_Pull_Converted,/Game/GameElements/Donkey/NS_Donkey_DestinationMarker_Pull_Converted,/Users/bytedance/Project/RogueCore/Content/GameElements/Donkey/NS_Donkey_DestinationMarker_Pull_Converted.uasset,NS_Donkey_DestinationMarker_Pull_Converted.uasset,true,
NiagaraSystem,NS_Donkey_FootImpactDust_Converted,/Game/GameElements/Donkey/NS_Donkey_FootImpactDust_Converted,/Users/bytedance/Project/RogueCore/Content/GameElements/Donkey/NS_Donkey_FootImpactDust_Converted.uasset,NS_Donkey_FootImpactDust_Converted.uasset,true,
NiagaraSystem,NS_Donkey_GetDown_Converted,/Game/GameElements/Donkey/NS_Donkey_GetDown_Converted,/Users/bytedance/Project/RogueCore/Content/GameElements/Donkey/NS_Donkey_GetDown_Converted.uasset,NS_Donkey_GetDown_Converted.uasset,true,
NiagaraSystem,NS_Donkey_GetUp_Converted,/Game/GameElements/Donkey/NS_Donkey_GetUp_Converted,/Users/bytedance/Project/RogueCore/Content/GameElements/Donkey/NS_Donkey_GetUp_Converted.uasset,NS_Donkey_GetUp_Converted.uasset,true,
NiagaraSystem,NS_GasCanister_air_Mule_Converted,/Game/GameElements/Donkey/NS_GasCanister_air_Mule_Converted,/Users/bytedance/Project/RogueCore/Content/GameElements/Donkey/NS_GasCanister_air_Mule_Converted.uasset,NS_GasCanister_air_Mule_Converted.uasset,true,
NiagaraSystem,NS_Bosco_Rocket_FragExhaust_Converted,/Game/GameElements/Drone/Bosco/Assets/Particles/NS_Bosco_Rocket_FragExhaust_Converted,/Users/bytedance/Project/RogueCore/Content/GameElements/Drone/Bosco/Assets/Particles/NS_Bosco_Rocket_FragExhaust_Converted.uasset,NS_Bosco_Rocket_FragExhaust_Converted.uasset,true,
NiagaraSystem,NS_Bosco_Rocket_FragExplosion_Converted,/Game/GameElements/Drone/Bosco/Assets/Particles/NS_Bosco_Rocket_FragExplosion_Converted,/Users/bytedance/Project/RogueCore/Content/GameElements/Drone/Bosco/Assets/Particles/NS_Bosco_Rocket_FragExplosion_Converted.uasset,NS_Bosco_Rocket_FragExplosion_Converted.uasset,true,
NiagaraSystem,NS_Bosco_Rocket_IceExplosion_Converted,/Game/GameElements/Drone/Bosco/Assets/Particles/NS_Bosco_Rocket_IceExplosion_Converted,/Users/bytedance/Project/RogueCore/Content/GameElements/Drone/Bosco/Assets/Particles/NS_Bosco_Rocket_IceExplosion_Converted.uasset,NS_Bosco_Rocket_IceExplosion_Converted.uasset,true,
NiagaraSystem,NS_Bosco_Rocket_Trail_Converted,/Game/GameElements/Drone/Bosco/Assets/Particles/NS_Bosco_Rocket_Trail_Converted,/Users/bytedance/Project/RogueCore/Content/GameElements/Drone/Bosco/Assets/Particles/NS_Bosco_Rocket_Trail_Converted.uasset,NS_Bosco_Rocket_Trail_Converted.uasset,true,
NiagaraSystem,NS_DroneRevive_A_Converted,/Game/GameElements/Drone/Bosco/Assets/Particles/NS_DroneRevive_A_Converted,/Users/bytedance/Project/RogueCore/Content/GameElements/Drone/Bosco/Assets/Particles/NS_DroneRevive_A_Converted.uasset,NS_DroneRevive_A_Converted.uasset,true,
